idCarpeta;Delito;Categoria;FechaHecho;Año_hecho;Mes_hecho;Sexo;Edad;TipoPersona;CalidadJuridica;ClasificacionDelito;lon;lat;geopoint
8358672;VIOLACION;VIOLACIÓN;2019-02-16 12:30:00;2019;Febrero;Femenino;NA;FISICA;VICTIMA;FUERO COMUN;-99.180439301075;19.3670413016743;19.3670413017,-99.1804393011
8358920;VIOLACION;VIOLACIÓN;2019-02-17 04:00:00;2019;Febrero;Femenino;34;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8359043;VIOLACION;VIOLACIÓN;1996-07-04 17:00:00;1996;Julio;Femenino;36;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0488910001286;19.3358900002269;19.3358900002,-99.0488910001
8359163;VIOLACION;VIOLACIÓN;2019-02-16 22:05:00;2019;Febrero;Femenino;34;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8359557;VIOLACION;VIOLACIÓN;2019-02-18 07:30:00;2019;Febrero;Femenino;29;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1312193524433;19.4334976126523;19.4334976127,-99.1312193524
8360751;VIOLACION;VIOLACIÓN;2019-02-19 15:00:00;2019;Febrero;Femenino;13;FISICA;VICTIMA;FUERO COMUN;-99.0214085999201;19.3316011990528;19.3316011991,-99.0214085999
8361439;VIOLACION;VIOLACIÓN;2019-01-03 08:30:00;2019;Enero;Masculino;5;FISICA;VICTIMA;FUERO COMUN;-99.0649748269235;19.3577950143078;19.3577950143,-99.0649748269
8362111;VIOLACION;VIOLACIÓN;2019-02-20 21:20:00;2019;Febrero;Femenino;33;FISICA;VICTIMA;FUERO COMUN;-99.1661482005936;19.4255561010907;19.4255561011,-99.1661482006
8362492;VIOLACION;VIOLACIÓN;2007-09-21 15:00:00;2007;Septiembre;Femenino;18;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.120792086514;19.3854933945717;19.3854933946,-99.1207920865
8430302;VIOLACION;VIOLACIÓN;2019-05-14 22:30:00;2019;Mayo;Masculino;20;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0710849002511;19.3608766022673;19.3608766023,-99.0710849003
8430523;VIOLACION;VIOLACIÓN;2019-05-19 01:00:00;2019;Mayo;Femenino;16;FISICA;VICTIMA;FUERO COMUN;-98.9928956747009;19.2118538223409;19.2118538223,-98.9928956747
8432190;VIOLACION;VIOLACIÓN;2019-05-20 15:00:00;2019;Mayo;Femenino;NA;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8432756;VIOLACION;VIOLACIÓN;2016-05-20 22:30:00;2016;Mayo;Femenino;37;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.3199870065596;19.326169601737;19.3261696017,-99.3199870066
8433046;VIOLACION;VIOLACIÓN;2018-10-06 15:00:00;2018;Octubre;Femenino;16;FISICA;VICTIMA;FUERO COMUN;-99.0626223017779;19.4756462016235;19.4756462016,-99.0626223018
8435011;VIOLACION;VIOLACIÓN;2019-04-25 13:00:00;2019;Abril;Femenino;NA;FISICA;VICTIMA;FUERO COMUN;-99.1925110010014;19.456162001375;19.4561620014,-99.192511001
8435284;VIOLACION;VIOLACIÓN;1990-07-15 12:00:00;1990;Julio;Masculino;34;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8435874;VIOLACION;VIOLACIÓN;2019-05-18 23:50:00;2019;Mayo;Masculino;29;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8440527;VIOLACION;VIOLACIÓN;2018-05-15 17:00:00;2018;Mayo;Femenino;26;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8440725;VIOLACION;VIOLACIÓN;2019-01-01 14:00:00;2019;Enero;Femenino;16;FISICA;VICTIMA;FUERO COMUN;-98.9863536998927;19.3385586038562;19.3385586039,-98.9863536999
8441729;VIOLACION;VIOLACIÓN;2019-05-31 19:00:00;2019;Mayo;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;INCOMPETENCIAS;NA;NA;
8443733;VIOLACION;VIOLACIÓN;2019-06-03 20:45:00;2019;Junio;Femenino;29;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0999669001739;19.2421201032137;19.2421201032,-99.0999669002
8417178;VIOLACION;VIOLACIÓN;2018-12-15 10:00:00;2018;Diciembre;Femenino;30;FISICA;VICTIMA;FUERO COMUN;-98.9942647996612;19.3616727031779;19.3616727032,-98.9942647997
8418111;VIOLACION;VIOLACIÓN;2019-04-20 21:00:00;2019;Abril;Femenino;15;FISICA;VICTIMA;FUERO COMUN;-99.1845282890142;19.4979704052845;19.4979704053,-99.184528289
8418557;VIOLACION;VIOLACIÓN;2018-02-10 15:00:00;2018;Febrero;Femenino;14;FISICA;VICTIMA;FUERO COMUN;-99.0818950241385;19.2582842968283;19.2582842968,-99.0818950241
8418999;VIOLACION;VIOLACIÓN;2019-05-03 06:00:00;2019;Mayo;Femenino;24;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0043436148739;19.2754492648018;19.2754492648,-99.0043436149
8419013;VIOLACION;VIOLACIÓN;2019-05-03 04:30:00;2019;Mayo;Femenino;21;FISICA;VICTIMA;FUERO COMUN;-99.2270825022595;19.3656621978604;19.3656621979,-99.2270825023
8419038;VIOLACION;VIOLACIÓN;2019-05-02 18:00:00;2019;Mayo;Femenino;13;FISICA;VICTIMA;FUERO COMUN;-99.1773362576915;19.2331966119318;19.2331966119,-99.1773362577
8419720;VIOLACION;VIOLACIÓN;2019-05-05 01:00:00;2019;Mayo;Femenino;18;FISICA;VICTIMA;FUERO COMUN;-99.0337825925387;19.3477856098397;19.3477856098,-99.0337825925
8419940;VIOLACION;VIOLACIÓN;2019-04-30 08:30:00;2019;Abril;Femenino;49;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2688571037199;19.3219677040234;19.321967704,-99.2688571037
8420201;VIOLACION;VIOLACIÓN;2019-05-05 22:30:00;2019;Mayo;Masculino;6;FISICA;VICTIMA;FUERO COMUN;-99.1366219006757;19.3809506986521;19.3809506987,-99.1366219007
8420205;VIOLACION;VIOLACIÓN;2019-03-04 12:00:00;2019;Marzo;Masculino;NA;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8423619;VIOLACION;VIOLACIÓN;2019-04-19 03:00:00;2019;Abril;Femenino;28;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8423877;VIOLACION;VIOLACIÓN;2018-12-10 21:00:00;2018;Diciembre;Femenino;25;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0020936640526;19.3385040019216;19.3385040019,-99.0020936641
8426351;VIOLACION;VIOLACIÓN;2019-05-13 18:28:00;2019;Mayo;Femenino;22;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0737533676782;19.489968303316;19.4899683033,-99.0737533677
8428318;VIOLACION;VIOLACIÓN;2019-05-12 05:00:00;2019;Mayo;Femenino;20;FISICA;VICTIMA Y DENUNCIANTE;INCOMPETENCIAS;NA;NA;
8429839;VIOLACION;VIOLACIÓN;2019-05-11 00:00:00;2019;Mayo;Femenino;42;FISICA;VICTIMA Y DENUNCIANTE;INCOMPETENCIAS;NA;NA;
8429887;VIOLACION;VIOLACIÓN;2019-05-16 01:00:00;2019;Mayo;Femenino;17;FISICA;VICTIMA;FUERO COMUN;-99.0357421831307;19.2828915362236;19.2828915362,-99.0357421831
8363771;VIOLACION;VIOLACIÓN;2019-02-17 02:00:00;2019;Febrero;Femenino;50;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1321318000393;19.557191603125;19.5571916031,-99.1321318
8364166;VIOLACION;VIOLACIÓN;2019-02-22 22:30:00;2019;Febrero;Femenino;10;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8365814;VIOLACION;VIOLACIÓN;2019-02-21 23:00:00;2019;Febrero;Femenino;34;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0033157311897;19.3352080424633;19.3352080425,-99.0033157312
8366134;VIOLACION;VIOLACIÓN;2019-02-25 15:10:00;2019;Febrero;Femenino;27;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8368760;VIOLACION;VIOLACIÓN;2018-11-22 21:30:00;2018;Noviembre;Femenino;28;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0979670000557;19.4225159014493;19.4225159014,-99.0979670001
8368946;VIOLACION;VIOLACIÓN;2014-06-01 23:00:00;2014;Junio;Femenino;19;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1368307029865;19.3817566228482;19.3817566228,-99.136830703
8369019;VIOLACION;VIOLACIÓN;2019-02-27 19:00:00;2019;Febrero;Femenino;11;FISICA;VICTIMA;FUERO COMUN;-99.1643567310915;19.2705848262845;19.2705848263,-99.1643567311
8369387;VIOLACION;VIOLACIÓN;2019-02-27 07:20:00;2019;Febrero;Femenino;14;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8369850;VIOLACION;VIOLACIÓN;2019-02-28 18:00:00;2019;Febrero;Masculino;16;FISICA;VICTIMA;FUERO COMUN;-99.1257069005023;19.4250010983313;19.4250010983,-99.1257069005
8369946;VIOLACION;VIOLACIÓN;2019-03-02 06:00:00;2019;Marzo;Femenino;47;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8370052;VIOLACION;VIOLACIÓN;2019-03-01 13:50:00;2019;Marzo;Femenino;14;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8371726;VIOLACION;VIOLACIÓN;2019-03-03 21:30:00;2019;Marzo;Femenino;19;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0056563931488;19.364664657865;19.3646646579,-99.0056563931
8371803;VIOLACION;VIOLACIÓN;2019-03-03 03:00:00;2019;Marzo;Femenino;33;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1067018009417;19.4805362405348;19.4805362405,-99.1067018009
8371873;VIOLACION;VIOLACIÓN;2019-03-02 18:30:00;2019;Marzo;Femenino;12;FISICA;VICTIMA;FUERO COMUN;-99.1920580016558;19.3962928012738;19.3962928013,-99.1920580017
8372411;VIOLACION;VIOLACIÓN;2019-03-05 08:00:00;2019;Marzo;Femenino;22;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0642417769892;19.1841038332834;19.1841038333,-99.064241777
8372988;VIOLACION;VIOLACIÓN;2006-07-06 12:00:00;2006;Julio;Femenino;22;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1379745718257;19.5458839820317;19.545883982,-99.1379745718
8390859;VIOLACION;VIOLACIÓN;2019-03-25 11:50:00;2019;Marzo;Femenino;19;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8392104;VIOLACION;VIOLACIÓN;2019-03-28 12:30:00;2019;Marzo;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.282229004812;19.3445123976567;19.3445123977,-99.2822290048
8392297;VIOLACION;VIOLACIÓN;2019-03-29 07:30:00;2019;Marzo;Femenino;28;FISICA;VICTIMA Y DENUNCIANTE;INCOMPETENCIAS;NA;NA;
8393511;VIOLACION;VIOLACIÓN;2019-03-23 00:00:00;2019;Marzo;Femenino;26;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1778586013293;19.3021957010827;19.3021957011,-99.1778586013
8394012;VIOLACION;VIOLACIÓN;2011-12-17 07:30:00;2011;Diciembre;Femenino;16;FISICA;VICTIMA;FUERO COMUN;-99.0003408999584;19.3527544984348;19.3527544984,-99.0003409
8394462;VIOLACION;VIOLACIÓN;2019-04-01 21:30:00;2019;Abril;Femenino;24;FISICA;VICTIMA;FUERO COMUN;-99.0695969999645;19.3622040009258;19.3622040009,-99.069597
8394934;VIOLACION;VIOLACIÓN;2019-02-28 10:00:00;2019;Febrero;Femenino;71;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.121587276818;19.4616958828208;19.4616958828,-99.1215872768
8395992;VIOLACION;VIOLACIÓN;2018-10-09 00:00:00;2018;Octubre;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;INCOMPETENCIAS;NA;NA;
8396273;VIOLACION;VIOLACIÓN;2019-04-02 06:00:00;2019;Abril;Femenino;7;FISICA;VICTIMA;INCOMPETENCIAS;NA;NA;
8396293;VIOLACION;VIOLACIÓN;2019-03-30 11:00:00;2019;Marzo;Femenino;8;FISICA;VICTIMA;FUERO COMUN;-99.1055659384478;19.3874481547323;19.3874481547,-99.1055659384
8396586;VIOLACION;VIOLACIÓN;2019-04-01 20:00:00;2019;Abril;Femenino;NA;FISICA;VICTIMA;FUERO COMUN;-99.3257402098543;19.3240553634815;19.3240553635,-99.3257402099
8397799;VIOLACION;VIOLACIÓN;2019-03-27 08:30:00;2019;Marzo;Femenino;NA;FISICA;VICTIMA;FUERO COMUN;-98.9964865415437;19.2315597015167;19.2315597015,-98.9964865415
8398056;VIOLACION;VIOLACIÓN;2019-04-05 03:00:00;2019;Abril;Masculino;64;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0910218001726;19.3312652000398;19.3312652,-99.0910218002
8398211;VIOLACION;VIOLACIÓN;2019-04-05 23:00:00;2019;Abril;Femenino;19;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2147704252494;19.3922933604123;19.3922933604,-99.2147704252
8398362;VIOLACION;VIOLACIÓN;2012-07-15 11:00:00;2012;Julio;Femenino;13;FISICA;VICTIMA;FUERO COMUN;-99.1302345003365;19.3855238959676;19.385523896,-99.1302345003
8398865;VIOLACION;VIOLACIÓN;2019-04-07 05:00:00;2019;Abril;Femenino;24;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1864361538602;19.3965691018873;19.3965691019,-99.1864361539
8398874;VIOLACION;VIOLACIÓN;2019-01-12 15:45:00;2019;Enero;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0469574841208;19.3021649688497;19.3021649688,-99.0469574841
8399848;VIOLACION;VIOLACIÓN;2019-04-03 08:30:00;2019;Abril;Femenino;20;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.272063319074;19.3462089348239;19.3462089348,-99.2720633191
8402341;VIOLACION;VIOLACIÓN;2018-10-14 23:00:00;2018;Octubre;Femenino;17;FISICA;VICTIMA;INCOMPETENCIAS;NA;NA;
8445656;VIOLACION;VIOLACIÓN;2019-06-05 20:00:00;2019;Junio;Masculino;25;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1463690416072;19.4302745926065;19.4302745926,-99.1463690416
8445907;VIOLACION;VIOLACIÓN;2019-05-30 21:30:00;2019;Mayo;Femenino;30;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.212179878838;19.3767817327295;19.3767817327,-99.2121798788
8446754;VIOLACION;VIOLACIÓN;2019-04-11 12:00:00;2019;Abril;Femenino;13;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8447241;VIOLACION;VIOLACIÓN;2019-06-08 01:00:00;2019;Junio;Femenino;14;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8447390;VIOLACION;VIOLACIÓN;2019-06-07 08:00:00;2019;Junio;Femenino;3;FISICA;VICTIMA;FUERO COMUN;-99.0841331255834;19.3614619103492;19.3614619103,-99.0841331256
8447606;VIOLACION;VIOLACIÓN;2019-06-09 17:00:00;2019;Junio;Femenino;12;FISICA;VICTIMA;FUERO COMUN;-99.2521961697139;19.3067869620181;19.306786962,-99.2521961697
8448611;VIOLACION;VIOLACIÓN;2019-06-08 01:00:00;2019;Junio;Femenino;27;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1737755265348;19.3327326881671;19.3327326882,-99.1737755265
8451184;VIOLACION;VIOLACIÓN;2019-06-10 15:00:00;2019;Junio;Femenino;21;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1786858007363;19.4474638955276;19.4474638955,-99.1786858007
8452138;VIOLACION;VIOLACIÓN;2019-06-15 04:00:00;2019;Junio;Femenino;22;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8452172;VIOLACION;VIOLACIÓN;2019-06-15 02:00:00;2019;Junio;Femenino;19;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1753484921888;19.4958670754785;19.4958670755,-99.1753484922
8452252;VIOLACION;VIOLACIÓN;2019-06-14 04:00:00;2019;Junio;Femenino;19;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1160839675583;19.4383600901198;19.4383600901,-99.1160839676
8452674;VIOLACION;VIOLACIÓN;2019-06-15 19:00:00;2019;Junio;Femenino;19;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1668101007405;19.3310346995805;19.3310346996,-99.1668101007
8453528;VIOLACION;VIOLACIÓN;2019-06-08 18:30:00;2019;Junio;Femenino;46;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1640402716943;19.4427537046097;19.4427537046,-99.1640402717
8454307;VIOLACION;VIOLACIÓN;2019-06-14 16:30:00;2019;Junio;Femenino;14;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8455261;VIOLACION;VIOLACIÓN;2019-06-16 00:00:00;2019;Junio;Femenino;19;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1857520010169;19.4823252966336;19.4823252966,-99.185752001
8455976;VIOLACION;VIOLACIÓN;2019-06-20 11:00:00;2019;Junio;Femenino;12;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8457449;VIOLACION;VIOLACIÓN;2019-06-21 14:00:00;2019;Junio;Femenino;26;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1611322542086;19.5149657639628;19.514965764,-99.1611322542
8457706;VIOLACION;VIOLACIÓN;2019-06-21 23:00:00;2019;Junio;Femenino;55;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8458737;VIOLACION;VIOLACIÓN;2019-03-31 23:11:00;2019;Marzo;Femenino;22;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8458966;VIOLACION;VIOLACIÓN;2019-05-18 06:00:00;2019;Mayo;Femenino;24;FISICA;VICTIMA Y DENUNCIANTE;INCOMPETENCIAS;NA;NA;
8474754;VIOLACION;VIOLACIÓN;2019-07-15 11:30:00;2019;Julio;Femenino;16;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8475247;VIOLACION;VIOLACIÓN;2017-05-01 12:00:00;2017;Mayo;Femenino;8;FISICA;VICTIMA;FUERO COMUN;-99.2186469019787;19.290865799241;19.2908657992,-99.218646902
8475769;VIOLACION;VIOLACIÓN;2019-07-15 18:45:00;2019;Julio;Masculino;19;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8476619;VIOLACION;VIOLACIÓN;2019-07-07 20:00:00;2019;Julio;Femenino;8;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8477718;VIOLACION;VIOLACIÓN;2015-01-01 12:00:00;2015;Enero;Femenino;10;FISICA;VICTIMA;FUERO COMUN;-99.0723492456384;19.3565648834473;19.3565648834,-99.0723492456
8478128;VIOLACION;VIOLACIÓN;2019-07-19 09:00:00;2019;Julio;NA;NA;MORAL;VICTIMA;FUERO COMUN;-99.069726620207;19.311108087004;19.311108087,-99.0697266202
8478466;VIOLACION;VIOLACIÓN;2019-07-18 18:30:00;2019;Julio;Femenino;56;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1227721104416;19.5454338973455;19.5454338973,-99.1227721104
8478674;VIOLACION;VIOLACIÓN;2019-07-13 17:30:00;2019;Julio;Femenino;54;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1362968701423;19.4122199062199;19.4122199062,-99.1362968701
8479322;VIOLACION;VIOLACIÓN;2019-07-20 23:30:00;2019;Julio;Femenino;15;FISICA;VICTIMA;FUERO COMUN;-99.1443315407174;19.3145420060013;19.314542006,-99.1443315407
8479557;VIOLACION;VIOLACIÓN;2019-05-02 12:45:00;2019;Mayo;Femenino;32;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2657498033458;19.3697084972337;19.3697084972,-99.2657498033
8480133;VIOLACION;VIOLACIÓN;2019-07-18 13:00:00;2019;Julio;Femenino;31;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1193981792211;19.3148207891579;19.3148207892,-99.1193981792
8480557;VIOLACION;VIOLACIÓN;2019-06-18 22:30:00;2019;Junio;Femenino;20;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1172925565274;19.3922673881164;19.3922673881,-99.1172925565
8483573;VIOLACION;VIOLACIÓN;2019-04-26 11:00:00;2019;Abril;Femenino;12;FISICA;VICTIMA;FUERO COMUN;-99.0925458998133;19.3873908005507;19.3873908006,-99.0925458998
8484199;VIOLACION;VIOLACIÓN;2019-07-26 19:00:00;2019;Julio;Femenino;24;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8484521;VIOLACION;VIOLACIÓN;2019-07-28 03:21:00;2019;Julio;Femenino;21;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1999420518014;19.3394199875254;19.3394199875,-99.1999420518
8485752;VIOLACION;VIOLACIÓN;2019-07-29 22:30:00;2019;Julio;Femenino;58;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8486442;VIOLACION;VIOLACIÓN;2019-07-25 18:00:00;2019;Julio;Femenino;35;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1523459531024;19.3886234981364;19.3886234981,-99.1523459531
8487260;VIOLACION;VIOLACIÓN;2018-12-20 09:00:00;2018;Diciembre;Femenino;14;FISICA;VICTIMA;FUERO COMUN;-99.1284437001884;19.3714220989894;19.371422099,-99.1284437002
8489140;VIOLACION;VIOLACIÓN;2019-08-03 04:30:00;2019;Agosto;Femenino;24;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1189293712261;19.2345082082196;19.2345082082,-99.1189293712
8489505;VIOLACION;VIOLACIÓN;2019-08-02 02:00:00;2019;Agosto;Femenino;25;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1310729809772;19.4107415033258;19.4107415033,-99.131072981
8489510;VIOLACION;VIOLACIÓN;2019-07-15 23:00:00;2019;Julio;Femenino;33;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2346240554002;19.2468253445006;19.2468253445,-99.2346240554
8491106;VIOLACION;VIOLACIÓN;2019-08-06 06:00:00;2019;Agosto;Femenino;39;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0398400999165;19.2833944155939;19.2833944156,-99.0398400999
8491486;VIOLACION;VIOLACIÓN;2008-10-18 20:00:00;2008;Octubre;Masculino;49;FISICA;VICTIMA;FUERO COMUN;-99.1482328167062;19.5474319035948;19.5474319036,-99.1482328167
8492413;VIOLACION;VIOLACIÓN;2019-07-30 18:00:00;2019;Julio;Femenino;15;FISICA;VICTIMA;FUERO COMUN;-99.0225913786587;19.3715447776977;19.3715447777,-99.0225913787
8493125;VIOLACION;VIOLACIÓN;2011-06-15 22:00:00;2011;Junio;Femenino;26;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0424413971327;19.3288571991637;19.3288571992,-99.0424413971
8493642;VIOLACION;VIOLACIÓN;2019-07-02 00:00:00;2019;Julio;Masculino;16;FISICA;VICTIMA;FUERO COMUN;-99.2116243944249;19.4845018135076;19.4845018135,-99.2116243944
8494148;VIOLACION;VIOLACIÓN;2019-07-08 01:00:00;2019;Julio;Masculino;12;FISICA;VICTIMA;INCOMPETENCIAS;NA;NA;
8494802;VIOLACION;VIOLACIÓN;2019-08-10 05:10:00;2019;Agosto;Femenino;42;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8495497;VIOLACION;VIOLACIÓN;2019-08-11 21:30:00;2019;Agosto;Femenino;41;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1336941002299;19.5446893022182;19.5446893022,-99.1336941002
8495898;VIOLACION;VIOLACIÓN;2019-08-11 23:30:00;2019;Agosto;Femenino;29;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1462863001629;19.439459101118;19.4394591011,-99.1462863002
8500056;VIOLACION;VIOLACIÓN;2019-08-17 03:00:00;2019;Agosto;Femenino;22;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1902513009314;19.4824647969145;19.4824647969,-99.1902513009
8500101;VIOLACION;VIOLACIÓN;2019-08-16 22:00:00;2019;Agosto;Femenino;20;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2757864044572;19.3466476005726;19.3466476006,-99.2757864045
8501884;VIOLACION;VIOLACIÓN;2019-08-16 04:18:00;2019;Agosto;Femenino;37;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0871815434617;19.3689058801445;19.3689058801,-99.0871815435
8503239;VIOLACION;VIOLACIÓN;2019-08-14 22:00:00;2019;Agosto;Femenino;4;FISICA;VICTIMA;INCOMPETENCIAS;NA;NA;
8503909;VIOLACION;VIOLACIÓN;2019-08-10 12:00:00;2019;Agosto;Femenino;33;FISICA;VICTIMA;FUERO COMUN;-99.2165695121025;19.4748287620444;19.474828762,-99.2165695121
8503934;VIOLACION;VIOLACIÓN;2019-08-11 03:30:00;2019;Agosto;Femenino;52;FISICA;VICTIMA;FUERO COMUN;-99.1626512004693;19.2855380892377;19.2855380892,-99.1626512005
8503997;VIOLACION;VIOLACIÓN;2019-08-16 20:00:00;2019;Agosto;Femenino;39;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8504021;VIOLACION;VIOLACIÓN;2019-08-10 06:00:00;2019;Agosto;Femenino;35;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2193831418634;19.4755048185548;19.4755048186,-99.2193831419
8504047;VIOLACION;VIOLACIÓN;2019-08-22 02:30:00;2019;Agosto;Femenino;24;FISICA;VICTIMA Y DENUNCIANTE;INCOMPETENCIAS;NA;NA;
8504366;VIOLACION;VIOLACIÓN;2019-08-22 16:00:00;2019;Agosto;Femenino;18;FISICA;VICTIMA Y DENUNCIANTE;INCOMPETENCIAS;NA;NA;
8505752;VIOLACION;VIOLACIÓN;2019-06-30 16:00:00;2019;Junio;Femenino;14;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8506720;VIOLACION;VIOLACIÓN;2019-04-26 14:30:00;2019;Abril;Femenino;16;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8508538;VIOLACION;VIOLACIÓN;2019-08-27 21:00:00;2019;Agosto;Femenino;45;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2154636000685;19.3885026605797;19.3885026606,-99.2154636001
8336306;VIOLACION;VIOLACIÓN;2019-01-02 16:00:00;2019;Enero;Femenino;NA;FISICA;VICTIMA;FUERO COMUN;-99.0295017004215;19.3337863958143;19.3337863958,-99.0295017004
8336406;VIOLACION;VIOLACIÓN;2019-01-20 00:20:00;2019;Enero;Femenino;13;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8336935;VIOLACION;VIOLACIÓN;2019-01-20 21:20:00;2019;Enero;Femenino;42;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2331493022927;19.3586517020347;19.358651702,-99.2331493023
